,ID,Tweet,Emotion,Intensity,Words
371,10372,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger,0.521,"time,remove,cb,team,somehow,screw,rip,bandaid,itll,sting,bit,everyone,get"
372,10373,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,anger,0.373,"candices,pout,gets,preposterous,week,week,gone,bit,jack,nicholsons,joker,gbbo"
373,10374,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,anger,0.521,"unfortunately,wont,end,followers,whichever,candidate,isnt,elected,throw,tantrums,winning,elec"
374,10375,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #??,anger,0.521,"team,must,draw,hat,daily,personality,drugged,yeller,quiet,screamer,??"
375,10376,Candice's standing pout face aggravates me every week,anger,0.521,"candices,standing,pout,face,aggravates,every,week"
376,10377,Think I really broke young bull hurt ???? u can tell by how bitter and mad he is ????,anger,0.521,"think,really,broke,young,bull,hurt,????,u,tell,bitter,mad,????"
377,10378,@OstinOng YUUUHH ?? plus clin ep and prevmed ugghhh hahaha #bitter,anger,0.521,"yuuuhh,??,plus,clin,ep,prevmed,ugghhh,hahaha,bitter"
378,10379,"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521,"time,man,got,paid,throw,temper,tantrums,speaks,got,ta,listen"
379,10380,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,0.521,"heard,thought,ether,ex,posted,facebook,pic,snuggling,said,cats,im,angry"
380,10381,don't provoke me after letting me down !,anger,0.521,"dont,provoke,letting"
381,10382,could never be a angry drunk lol yall weirdos just enjoy your time,anger,0.521,"could,never,angry,drunk,lol,yall,weirdos,enjoy,time"
382,10383,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",anger,0.521,"yet,still,deaths,road,rage,amp,violations,road,despite,widely,accepted,concept,personal,accountability,driving"
383,10384,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",anger,0.5,"oh,good,god,quentin,letts,one,comedy,turns,angry,bbctw"
384,10385,@Trump_Videos she looks completely #rabid @realDonaldTrump,anger,0.5,"looks,completely,rabid"
385,10386,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values,anger,0.5,"inner,conflict,happens,odds,honor,values,priorities,innerconflict,conflict,values"
386,10387,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",anger,0.5,"epipen,public,outrage,occurs,expand,pap,patient,assistance,progrm,couponsrebates,mylan,epipen"
387,10388,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger,0.5,"imagine,twitter,fume,corbyn,loses,election,smith,leads,labour,worse,result,suggested,corbyn,imagine"
388,10389,"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",anger,0.5,"scared,ruffle,feathers,resorted,writing,cryptic,code,unclecamscabin"
389,10390,"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",anger,0.5,"didnt,think,cadres,getting,src,deployment,would,make,cadres,bitter,ku,tough,macom"
390,10391,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ?,anger,0.5,"miss,nothing,someone,care,attacking,face,kisses,foreveralone,bitter,?"
391,10392,That grudge you're holding keeps making an appearance because #God wants you to deal with it.,anger,0.5,"grudge,youre,holding,keeps,making,appearance,god,wants,deal"
392,10393,@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger,0.5,"comparing,akshay,sir,zandu,balm,insult,akshay,sir"
393,10394,?Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.? #anger \n\n~Mark Twain,anger,0.5,"?anger,acid,harm,vessel,stored,anything,poured?,anger,nnmark,twain"
394,10395,"If I spend more than £10 in shimmy on £1 drinks I'll be raging, but we all know it's gonna happen",anger,0.5,"spend,£10,shimmy,£1,drinks,ill,raging,know,gon,na,happen"
395,10396,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,anger,0.52,"rage,rage,ep,coming,soon,ill,keep,posted,youtube,youtubegaming,rage"
396,10397,"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",anger,0.5,"whats,w,gender,bias,indignant,fancypants,saddlers,daughter,opt,leather,jacket,thank,much"
397,10398,When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger,0.5,"sister,throws,legitimate,temper,tantrums,get,attention"
398,10399,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry,anger,0.4,"even,give,pizzas,serious,fail,hungry,hangry"
399,10400,This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,anger,0.5,"provocation,sets,curiosity,entity,feeding,fuel,fire,speaking,quatrains,hmmm,america,needs,vigilant"
400,10401,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger,0.5,"quite,response,retaliation,weiner,getting,revenge,huma,amp,hillary,clam,diggingnallscumbags"
401,10402,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,anger,0.5,"guess,bradangelina,gt,anger,gt,blacklivesmatter"
402,10403,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,anger,0.5,"exs,number,time,prank,revenge,prank,whatprankishoulddo,seriously,prank"
403,10404,"Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",anger,0.5,"despise,lord,’,discipline,resent,rebuke,lord,disciplines,loves,proverbs"
404,10405,Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger,0.5,"guy,across,really,ugly,suit,stop,expressing,displeasure"
405,10406,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,"moving,clips,youtube,tonight,vigil,held,tulsa,metropolitan,baptist,church,terencecruther,justice,anger,sadness"
406,10407,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,anger,0.5,"think,must,scare,coworkers,im,eating,like,rabid,animal,breaks,srry"
407,10408,@JuliaHB1 Bloody right #fume,anger,0.5,"bloody,right,fume"
408,10409,@RoyEnglish roy as fiery,anger,0.5,"roy,fiery"
409,10410,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger,0.5,"puerto,rican,taino,hair,black,nose,got,ta,ruffle,targeted,feathers"
410,10411,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ,anger,0.5,"prudence,suggests,bump,weeks,viewed,skepticism,mediahrc,axis"
411,10412,Listening to Joey really helps me and my anger.,anger,0.5,"listening,joey,really,helps,anger"
412,10413,@kerrybowen_ you have anger issues!,anger,0.5,"anger,issues"
413,10414,i can't believe they're all messing up my favourite of all bakes i feel personally offended,anger,0.5,"cant,believe,theyre,messing,favourite,bakes,feel,personally,offended"
414,10415,I think they may be #offended,anger,0.5,"think,may,offended"
415,10416,@ashleighjessica @zacflint1 I'd give that pout the firm D,anger,0.5,"id,give,pout,firm"
416,10417,I am using twitter as a coping mechanism for raging out at this kid oops?,anger,0.5,"using,twitter,coping,mechanism,raging,kid,oops"
417,10418,@AgentTinsley I believe that's what you call the fury of the righteous.,anger,0.5,"believe,thats,call,fury,righteous"
418,10419,Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger,0.484,"ok,got,called,white,devil,train,didnt,know,whether,laugh,offended"
419,10420,#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,anger,0.5,"india,take,revenge,making,new,movies,like,phantom,like,ghuskmarenge,indian,army,take,revenge"
420,10421,@cxmbeferre so you WOULDNT date me????? #offended,anger,0.494,"wouldnt,date,offended"
421,10422,Drop Snapchat names #bored #snap #swap #pics,anger,0.5,"drop,snapchat,names,bored,snap,swap,pics"
422,10423,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators ? #Chargers #Boltup #Recharged,anger,0.479,"damn,offense,mix,bag,unpredictable,lethal,weapons,im,worried,defense,coordinators,?,chargers,boltup,recharged"
423,10424,the bee sting still suck i feel sick,anger,0.479,"bee,sting,still,suck,feel,sick"
424,10425,I just love it when people make plans for me without actually including me in this process ,anger,0.479,"love,people,make,plans,without,actually,including,process"
425,10426,"@healeyraine I'm offended, I actually am",anger,0.479,"im,offended,actually"
426,10427,pressure does burst pipes ?,anger,0.479,"pressure,burst,pipes,?"
427,10428,"@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes ?",anger,0.479,"learn,viral,insult,ballet,stop,trying,wrongfully,stick,models,pointe,shoes,?"
428,10429,@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,anger,0.479,"sense,taking,wrath,innocent,people,think,police,shot,innocent,man,makeamericasafeagain"
429,10430,@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!,anger,0.479,"sorry,offend,u,griffin"
430,10431,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,anger,0.479,"indignant,wants,world,knows,obama,nothing,putin,wants,aleppo,syria"
431,10432,"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger,0.479,"even,beef,sara,let,anger,get,best,sagin,friends,long"
432,10433,"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck ?",anger,0.479,"fuckin,luv,incense,fuck,?"
433,10434,I screened my own snap what kind of narcissistic ass would smh,anger,0.479,"screened,snap,kind,narcissistic,ass,would,smh"
434,10435,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,anger,0.479,"dont,even,feel,anger,anymore,cant,explain,tulsa,charlotte,trayvon,sandrabland,philando,ferguson,batonrouge,michaelbrown"
435,10436,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger,0.479,"doll,vile,creature,touchline,every,game,tantrums,amp,shouts,ref,would,love,see"
436,10437,@jwolfie_ why you gotta use the dark skin emoji ,anger,0.479,"got,ta,use,dark,skin,emoji"
437,10438,jamming out to fury in math class wanting to die hbu,anger,0.479,"jamming,fury,math,class,wanting,die,hbu"
438,10439,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended",anger,0.479,"wished,sis,midnight,received,reply,2nd,sis,wished,got,reply,know,whos,fav,offended"
439,10440,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,anger,0.479,"im,writing,abt,changing,face,sex,industry,tr,men,talk,revenge"
440,10441,can't believe Achilles killed me! ,anger,0.479,"cant,believe,achilles,killed"
441,10442,"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate",anger,0.479,"hah,dont,speak,cousin,like,mind,displeasure,seeing,u,bare,faced,eh,train,pretty,sight,mate"
442,10443,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger,0.479,"indignation,whispers,date,terrific,lermanletts,centerpiece,scene,thats,overwhelming,sense,indignation"
443,10444,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. ",anger,0.479,"never,bring,back,meech,bridgette,crying,someone,looks,ugh,bridgette"
444,10445,@trendykittykat Some people would rather hang on to their indignant anger. *weary sigh*,anger,0.479,"people,would,rather,hang,indignant,anger,weary,sigh"
445,10446,@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks ,anger,0.479,"thanks,saying,wife,getting,iphones,today,losing,eta,thanks"
446,10447,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married? #nochance #KindaDontMind?,anger,0.479,"thatmoment,youre,watching,worstcelebritycooks,bubble,burst,finding,kylexy,gay,married?,nochance,kindadontmind?"
447,10448,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,anger,0.479,"women,dont,like,girls,resent,looking,greatwe,wish,still,looked,like,washed"
448,10449,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,anger,0.479,"hey,folks,sorry,anything,offensive,got,posted,yesterday,account,got,hacked,fixed,though,hope,angry,annoyed"
449,10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,"u,understand,rage,often,pretty,controlled,rational,often,visceralnot,always,logical"
450,10451,"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",anger,0.33299999999999996,"leg,feels,like,gon,na,burst,yet,im,still,expected,go,work"
451,10452,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",anger,0.479,"best,revenge,move,get,continue,succeed,never,give,someone,satisfaction,watching,suffer"
452,10453,Get to work and there's a fire drill. #fire  #outthere #inthedark,anger,0.479,"get,work,theres,fire,drill,fire,outthere,inthedark"
453,10454,@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;,anger,0.479,"lt,feel,everything,would,remember,everything,evanora,hoped,would,serve,fuel,creatures,anger,run,rabid,gt"
454,10455,@Kim_is__bored exactly what I have been saying on fb.. #bitter,anger,0.479,"exactly,saying,fb,bitter"
455,10456,Get to work and there's a fire drill. #fire #burning #outthere #inthedark,anger,0.479,"get,work,theres,fire,drill,fire,burning,outthere,inthedark"
456,10457,@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical),anger,0.479,"turned,rather,fiery,gg,radical"
457,10458,"significantly, with a #bitter smile, 'let me",anger,0.479,"significantly,bitter,smile,let"
458,10459,@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen,anger,0.479,"true,none,players,cops,drink,chilled,bitter,players,walter,mitty,types"
459,10460,Brendan Rodgers looks fuming ?,anger,0.479,"brendan,rodgers,looks,fuming,?"
460,10461,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an ",anger,0.479,"ummm,blog,says,simon,stehr,faking,7thill,expect,investigation,forthwith"
461,10462,My baskets are better when I'm in a bad mood someone irritate me before practice please,anger,0.479,"baskets,better,im,bad,mood,someone,irritate,practice,please"
462,10463,Be chill af if you want to offend someone.,anger,0.479,"chill,af,want,offend,someone"
463,10464,@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!,anger,0.479,"good,thing,fbi,didnt,offend"
464,10465,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,anger,0.479,"know,cyran,still,hasnt,done,makeup,based,jeongguks,tiddy,like,suggested,im,offended"
465,10466,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger,0.479,"tyson,fury,beat,man,top,years,danny,garcia,bradley,pacquaio,frampton"
466,10467,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav ",anger,0.479,"wished,sis,midnight,received,reply,2nd,sis,wished,got,reply,know,whos,fav"
467,10468,"@m_t_f_72 I'm not surprised, I would be fuming! ?",anger,0.479,"im,surprised,would,fuming,?"
468,10469,oh these old things on my face? nah they're not tears from school related anger and frustration nope never,anger,0.479,"oh,old,things,face,nah,theyre,tears,school,related,anger,frustration,nope,never"
469,10470,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,anger,0.479,"british,humour,offend,challenge,mainstream,views,hat,clarkeson,ultra,left,go,kneel,allah"
470,10471,I need all your attention! If I don't I'll pout..,anger,0.479,"need,attention,dont,ill,pout"
471,10472,@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger,0.479,"im,like,half,expecting,rabid,troll,come,mentions,accusing,csa,apologist,something,lmao"
472,10473,"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul",anger,0.479,"perfect,illusion,least,know,ladygaga,iscalmingmysoul"
473,10474,Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG,anger,0.45799999999999996,"puzzle,investing,opening,portland,feodal,population,correlative,straight,snorting,infuriate,xlzjyhg"
474,10475,"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger,0.45799999999999996,"gives,frustrated,growl,stepping,closer,putting,gun,barrier,alarms,nothing,happened"
475,10476,@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,anger,0.45799999999999996,"seriously,dude,buy,bubble,tape,phones,snap,broke,another,phone"
476,10477,When you forget to mention you were bought dreamboys tickets ?? #raging,anger,0.45799999999999996,"forget,mention,bought,dreamboys,tickets,??,raging"
477,10478,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another ?? #snap survival,anger,0.45799999999999996,"snapchat,back,constant,battle,see,get,ugliest,snap,one,another,??,snap,survival"
478,10479,Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal,anger,0.45799999999999996,"nick,said,hes,territorial,hell,growl,someone,gets,close,hesananimal"
479,10480,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",anger,0.45799999999999996,"dont,mean,offend,anyone,literally,blames,everything,white,people,cases,true,lot,times"
480,10481,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,anger,0.45799999999999996,"totally,knew,trump,finally,gets,revenge,soninlaws,prosecutionimprisonment,throws,christie,bus"
481,10482,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,anger,0.45799999999999996,"inner,conflict,happens,odds,honor,values,priorities,anger,innerconflict,conflict,values"
482,10483,Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger,0.45799999999999996,"belittling,kitty,straight,service,provoke,lift,aboard,wycelv"
483,10484,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden,anger,0.45799999999999996,"played,game,john,elway,sacked,3x,fumbled,3x,john,elway,know,madden"
484,10485,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,anger,0.45799999999999996,"got,angry,telling,would,year,old,guy,looking,girl,like,felt"
485,10486,@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?,anger,0.45799999999999996,"next,series,u,celebrity,firefighting,show,chuck,burning,building,voiceover"
486,10487,Like I can't do 12 hours worth of standing or calorie burning in 3 hours ???? #1stworldprobs4vs,anger,0.45799999999999996,"like,cant,hours,worth,standing,calorie,burning,hours,????,1stworldprobs4vs"
487,10488,Before revenge you feel good after revenge you feel worse ? @HillaryClinton,anger,0.45799999999999996,"revenge,feel,good,revenge,feel,worse,?"
488,10489,I wonder what would happen if I were to tell some people the truth #savage #uhoh ,anger,0.45799999999999996,"wonder,would,happen,tell,people,truth,savage,uhoh"
489,10490,Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,anger,0.45799999999999996,"take,public,opinion,revenge,pakistan,govt,unable,decide"
490,10491,@cxmbeferre so you WOULDNT date me????? ,anger,0.45799999999999996,"wouldnt,date"
491,10492,the teams that face Barca and Bayern after a defeat are the ones who face the wrath,anger,0.45799999999999996,"teams,face,barca,bayern,defeat,ones,face,wrath"
492,10493,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,anger,0.45799999999999996,"dont,understand,everyone,angry,want,live,thrive,dont"
493,10494,"@kitanoye Hell is hot and boiling, isi ewu",anger,0.45799999999999996,"hell,hot,boiling,isi,ewu"
494,10495,#welfarereform should not be a 'model' for #snap.,anger,0.45799999999999996,"welfarereform,model,snap"
495,10496,@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !,anger,0.45799999999999996,"yeah,u,got,ta,make,heel,know,u,need,votes,u,wait,u,losetheyre,really,wrath"
496,10497,Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo,anger,0.45799999999999996,"well,trumps,rabid,base,needs,hear,amp,u,always,find,overseer,like,king,say,itn"
497,10498,Skipping meals is the national way of showing #disappointment and #anger. #wiz,anger,0.45799999999999996,"skipping,meals,national,way,showing,disappointment,anger,wiz"
498,10499,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger,0.45799999999999996,"streets,rage,hard,find,itunes,stepped,guys,vinyl,nmade,simple"
499,10500,@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone ,anger,0.45799999999999996,"bad,news,ordered,online,hasnt,gone,happened,order,phone"
500,10501,"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",anger,0.45799999999999996,"heart,left,long,againnnslight,pout,turned,smilennheheh,kidding,im,fine"
501,10502,why are people so angry toward veggie burgers at in n out wtf,anger,0.45799999999999996,"people,angry,toward,veggie,burgers,n,wtf"
502,10503,"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",anger,0.45799999999999996,"mean,im,done,watching,pilot,nice,see,group,actors,perform,without,story,lines,dripping,relentless,nihilism"
503,10504,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.,anger,0.45799999999999996,"checkedin,flight,toronto,took,seat,3d,infuriate"
504,10505,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger,0.579,"egyptian,officials,expressed,frustration,outrage,obamahillary,administration,’,support,muslim,brotherhood"
505,10506,@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause ?,anger,0.45799999999999996,"tiff,better,hurry,cause,?"
506,10507,"@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp",anger,0.45799999999999996,"buzzing,pathetically,sympathy,let,twirl,moustache,chuckle,sting,psychowasp"
507,10508,matt and i just did a psychological study on provocation in abusive relationships.,anger,0.45799999999999996,"matt,psychological,study,provocation,abusive,relationships"
508,10509,@HuffPostUK  NO greater wrath than a woman scorned.,anger,0.45799999999999996,"greater,wrath,woman,scorned"
509,10510,@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult,anger,0.45799999999999996,"might,get,donal,óg,sure,wont,cork,hes,fiery,dopey,frank,amp,cult"
510,10511,"@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.",anger,0.45799999999999996,"curious,mean,rush,animosity,disdain"
511,10512,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone,anger,0.43799999999999994,"best,revenge,get,good,woman,move,leave,hairline,figure,alone"
512,10513,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",anger,0.441,"talking,expansion,gear,fury,always,well,towards,end"
513,10514,Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump interview,anger,0.414,"knew,softballs,could,sting,bad,jimmy,fallon,lot,heat,ampldquosoftballamprdquo,donald,trump,interview"
514,10515,@OstinOng YUUUHH ?? plus clin ep and prevmed ugghhh hahaha ,anger,0.43799999999999994,"yuuuhh,??,plus,clin,ep,prevmed,ugghhh,hahaha"
515,10516,@StrongestBeing ?would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was?,anger,0.48100000000000004,"?would,furrow,face,would,redden,protests,would,seem,seen,unattractive,wukongs,eyes,was?"
516,10517,Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it,anger,0.43799999999999994,"finding,two,best,fwendz,going,rage,makes,last,week,sleep,extra,worth"
517,10518,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger,0.466,"paul,forever,paul,paul,played,better,game,bb18,angry"
518,10519,@marthalyssa yep. LOL ,anger,0.43799999999999994,"yep,lol"
519,10520,@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. ?,anger,0.43799999999999994,"yall,found,express,yalls,displeasure,?"
520,10521,@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.,anger,0.43799999999999994,"got,wind,menforchoice,doesnt,infuriate,makes,sad,generation"
521,10522,Since the 'update' my @iPhone loses power nearly 40% faster. ,anger,0.43799999999999994,"since,update,loses,power,nearly,faster"
522,10523,The sun literally burning my skin,anger,0.43799999999999994,"sun,literally,burning,skin"
523,10524,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. ,anger,0.43799999999999994,"feel,travel,miles,pick,form,arrives,post,two,days,leave"
524,10525,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,anger,0.462,"chop,feel,still,feel,sting,looks,brutal"
525,10526,Chris ate all my mac n cheese so imma eat all his taffy ,anger,0.43799999999999994,"chris,ate,mac,n,cheese,imma,eat,taffy"
526,10527,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",anger,0.43799999999999994,"help,maintain,boost,status,world,class,centre,education,culture,tolerance,outrage"
527,10528,Chris ate all my mac n cheese so imma eat all his taffy #revenge,anger,0.43799999999999994,"chris,ate,mac,n,cheese,imma,eat,taffy,revenge"
528,10529,It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.,anger,0.43799999999999994,"weird,discussing,sex,resentment,confusion,thing,writing,last,night"
529,10530,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just ",anger,0.43799999999999994,"heard,thought,ether,ex,posted,facebook,pic,snuggling,said,cats,im"
530,10531,Paul forever. Paul should have won! Paul played such a better game! #BB18 ,anger,0.43799999999999994,"paul,forever,paul,paul,played,better,game,bb18"
531,10532,@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,anger,0.43799999999999994,"jealous,cry,baby,gladsheisgone,crybaby"
532,10533,"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! ???",anger,0.43799999999999994,"peter,radio,piece,ball,pure,class,digs,revenge,total,balanced,pro,???"
533,10534,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ,anger,0.43799999999999994,"cancelled,cbs,access,live,feeds,jc,even,said,vic,afp,paulshould,imo"
534,10535,"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!",anger,0.43799999999999994,"best,revenge,move,get,continue,succeed,never,give,someone,satisfaction,watching,suffer"
535,10536,"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",anger,0.43799999999999994,"lol,im,happy,negative,realistic,ass,self,sorry,offend"
536,10537,75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.,anger,0.43799999999999994,"tierney,reaches,deep,cross,back,post,plays,back,across,alloa,defence,clear,celtic,relentless"
